,0
617,67
618,67
619,67
620,67
621,67
622,67
623,67
624,67
625,67
626,67
627,67
628,67
629,67
630,67
631,67
632,67
633,67
634,67
635,67
636,67
637,67
638,67
639,67
640,67
641,67
642,67
643,67
644,67
645,67
646,67
647,67
648,67
649,67
650,67
651,68
652,68
653,68
654,68
655,68
656,68
657,68
658,68
659,68
660,68
661,68
662,68
663,68
664,68
665,68
666,68
667,68
668,68
669,68
670,68
671,68
672,68
673,68
674,68
675,68
676,68
677,68
678,68
679,68
680,68
681,68
682,68
683,68
684,68
685,178
686,178
687,178
688,178
689,178
690,178
691,178
692,178
693,178
694,178
695,178
696,178
697,178
698,178
699,178
700,178
701,178
702,178
703,178
704,178
705,178
706,178
707,178
708,178
709,178
710,178
711,178
712,178
713,178
714,178
715,178
716,181
717,181
718,181
719,181
720,181
721,181
722,181
723,181
724,181
725,181
726,181
727,181
728,181
729,181
730,181
731,181
732,181
733,71
734,71
735,71
736,71
737,71
738,71
739,71
740,71
741,71
742,71
743,71
744,71
745,71
746,78
747,78
748,78
749,78
750,78
751,78
752,78
753,78
754,78
755,78
756,78
757,78
758,78
759,78
760,78
761,78
762,78
763,78
764,78
765,78
766,78
767,78
768,78
769,78
770,78
771,78
772,78
773,78
774,78
775,78
776,78
777,78
778,78
779,78
780,78
781,78
782,78
783,78
784,78
785,78
786,78
787,78
788,78
789,78
790,78
791,78
792,79
793,79
794,79
795,79
796,79
797,79
798,79
799,79
800,79
801,79
802,79
803,79
804,79
805,79
806,184
807,184
808,184
809,184
810,184
811,184
812,184
813,184
814,184
815,184
816,184
817,184
818,184
819,184
820,184
821,184
822,184
823,184
824,184
825,184
826,184
827,184
828,184
829,184
830,184
831,184
832,184
833,184
834,184
835,184
836,184
837,184
838,184
839,184
840,184
841,184
842,184
843,184
844,184
845,184
846,184
847,184
848,184
849,184
850,86
851,87
852,87
853,87
854,87
855,87
856,87
857,87
858,87
859,87
860,87
861,87
862,87
863,87
864,87
865,87
866,87
867,87
868,87
869,87
870,87
871,87
872,87
873,87
874,87
875,87
876,87
877,87
878,87
879,90
880,90
881,90
882,90
883,90
884,90
885,90
886,90
887,90
888,90
889,90
890,90
891,90
892,90
893,90
894,90
895,90
896,90
897,90
898,90
899,90
900,90
901,90
902,90
903,90
904,90
905,90
906,90
907,90
908,90
909,90
910,90
911,90
912,90
913,90
914,90
915,90
916,90
917,90
918,90
919,90
920,90
921,90
922,90
923,90
924,90
925,90
926,90
927,90
928,90
929,90
930,90
931,186
932,186
933,186
934,186
935,186
936,186
937,186
938,186
939,186
940,186
941,186
942,186
943,186
944,186
945,186
946,186
947,186
948,186
949,186
950,186
951,186
952,186
953,186
954,186
955,186
956,186
957,186
958,186
959,186
960,186
961,186
962,186
963,186
964,186
965,186
966,186
967,186
968,186
969,94
970,94
971,94
972,94
973,94
974,94
975,94
976,94
977,94
978,94
979,94
980,94
981,94
982,94
983,94
984,94
985,94
986,94
987,94
988,94
989,94
990,94
991,97
992,97
993,97
994,97
995,97
996,97
997,97
998,97
999,97
1000,97
1001,97
1002,97
1003,97
1004,97
1005,97
1006,97
1007,97
1008,97
1009,97
1010,97
1011,97
1012,97
1013,97
1014,97
1015,97
1016,97
1017,97
1018,97
1019,97
1020,97
1021,97
1022,97
1023,97
1024,97
1025,97
1026,97
1027,97
1028,97
1029,97
1030,97
1031,97
1032,97
1033,97
1034,97
1035,97
1036,97
1037,97
1038,97
1039,97
1040,97
1041,97
1042,97
1043,188
1044,188
1045,188
1046,188
1047,188
1048,188
1049,188
1050,188
1051,188
1052,188
1053,188
1054,188
1055,188
1056,188
1057,188
1058,188
1059,188
1060,188
1061,188
1062,188
1063,188
1064,188
1065,188
1066,188
1067,99
1068,99
1069,99
1070,99
1071,99
1072,99
1073,99
1074,99
1075,99
1076,99
1077,99
1078,99
1079,99
1080,99
1081,99
1082,99
1083,99
1084,99
1085,99
1086,99
1087,99
1088,99
1089,99
1090,99
1091,99
1092,99
1093,99
1094,99
1095,99
1096,99
1097,99
1098,99
1099,99
1100,99
1101,99
1102,99
1103,99
1104,99
1105,99
1106,99
1107,99
1108,99
1109,99
1110,99
1111,99
1112,99
1113,99
1114,99
1115,99
1116,99
1117,99
1118,99
1119,99
1120,99
1121,99
1122,99
1123,99
1124,99
1125,99
1126,103
1127,103
1128,103
1129,103
1130,103
1131,103
1132,103
1133,103
1134,103
1135,103
1136,103
1137,103
1138,103
1139,103
1140,103
1141,103
1142,103
1143,103
1144,103
1145,103
1146,103
1147,103
1148,103
1149,103
1150,103
1151,103
1152,103
1153,103
1154,103
1155,103
1156,103
1157,103
1158,103
1159,103
1160,103
1161,103
1162,103
1163,103
1164,103
1165,103
1166,103
1167,103
1168,103
1169,103
1170,103
1171,103
1172,103
1173,103
1174,103
1175,103
1176,107
1177,107
1178,107
1179,107
1180,107
1181,107
1182,107
1183,107
1184,107
1185,107
1186,107
1187,107
1188,107
1189,107
1190,107
1191,107
1192,107
1193,107
1194,107
1195,107
1196,107
1197,107
1198,107
1199,107
1200,107
1201,107
1202,107
1203,107
1204,107
1205,107
1206,107
1207,107
1208,107
1209,107
1210,107
1211,107
1212,107
1213,107
1214,107
1215,107
1216,107
1217,190
1218,190
1219,190
1220,190
1221,190
1222,190
1223,190
1224,190
1225,190
1226,190
1227,190
1228,190
1229,190
1230,190
1231,190
1232,190
1233,190
1234,190
1235,190
1236,190
1237,190
1238,190
1239,190
1240,115
1241,115
1242,115
1243,115
1244,115
1245,115
1246,115
1247,115
1248,115
1249,115
1250,115
1251,115
1252,115
1253,115
1254,115
1255,115
1256,115
1257,115
1258,115
1259,115
1260,115
1261,115
1262,115
1263,115
1264,115
1265,115
1266,115
1267,115
1268,115
1269,115
1270,115
1271,115
1272,115
1273,115
1274,115
1275,115
1276,115
1277,115
1278,115
1279,115
1280,115
1281,115
1282,115
1283,115
1284,115
1285,115
1286,115
1287,119
1288,119
1289,119
1290,119
1291,119
1292,119
1293,119
1294,119
1295,119
1296,119
1297,119
1298,119
1299,119
1300,119
1301,119
1302,119
1303,119
1304,119
1305,119
1306,119
1307,119
1308,119
1309,119
1310,119
1311,119
1312,119
1313,119
1314,119
1315,191
1316,191
1317,191
1318,191
1319,191
1320,191
1321,191
1322,191
1323,191
1324,191
1325,191
1326,191
1327,191
1328,191
1329,191
1330,191
1331,191
1332,191
1333,191
1334,191
1335,191
1336,191
1337,191
1338,191
1339,191
1340,191
1341,191
1342,191
1343,191
1344,191
1345,191
1346,191
1347,191
1348,191
1349,191
1350,191
1351,191
1352,191
1353,191
1354,191
1355,121
1356,121
1357,121
1358,121
1359,121
1360,121
1361,121
1362,121
1363,121
1364,121
1365,121
1366,121
1367,121
1368,121
1369,121
1370,121
1371,121
1372,121
1373,121
1374,121
1375,121
1376,121
1377,121
1378,121
1379,121
1380,121
1381,121
1382,121
1383,121
1384,121
1385,121
1386,121
1387,121
1388,121
1389,121
1390,121
1391,121
1392,121
1393,121
1394,121
1395,121
1396,121
1397,121
1398,121
1399,121
1400,121
1401,192
1402,192
1403,192
1404,192
1405,192
1406,192
1407,192
1408,192
1409,192
1410,192
1411,192
1412,192
1413,192
1414,192
1415,192
1416,192
1417,192
1418,192
1419,192
1420,192
1421,192
1422,192
1423,192
1424,192
1425,192
1426,192
1427,192
1428,192
1429,192
1430,192
1431,123
1432,123
1433,123
1434,124
1435,124
1436,124
1437,124
1438,124
1439,124
1440,124
1441,124
1442,124
1443,124
1444,124
1445,124
1446,124
1447,124
1448,124
1449,124
1450,124
1451,124
1452,128
1453,128
1454,128
1455,128
1456,128
1457,128
1458,128
1459,128
1460,128
1461,128
1462,128
1463,128
1464,128
1465,128
1466,128
1467,128
1468,128
1469,128
1470,128
1471,128
1472,128
1473,128
1474,128
1475,128
1476,128
1477,128
1478,128
1479,128
1480,128
1481,128
1482,128
1483,128
1484,128
1485,128
1486,128
1487,128
1488,128
1489,194
1490,194
1491,194
1492,194
1493,194
1494,194
1495,194
1496,194
1497,194
1498,194
1499,194
1500,194
1501,194
1502,194
1503,194
1504,194
1505,194
1506,194
1507,194
1508,194
1509,194
1510,194
1511,194
1512,194
1513,194
1514,194
1515,194
1516,194
1517,194
1518,194
1519,194
1520,194
1521,194
1522,194
1523,194
1524,194
1525,194
1526,194
1527,194
1528,194
1529,194
1530,194
1531,194
1532,194
1533,194
1534,194
1535,194
1536,194
1537,194
1538,194
1539,194
1540,194
1541,194
1542,138
1543,138
1544,138
1545,138
1546,138
1547,138
1548,138
1549,138
1550,138
1551,138
1552,138
1553,138
1554,138
1555,138
1556,138
1557,138
1558,138
1559,138
1560,138
1561,138
1562,138
1563,138
1564,138
1565,138
1566,138
1567,138
1568,138
1569,138
1570,138
1571,138
1572,138
1573,138
1574,138
1575,138
1576,138
1577,138
1578,138
1579,138
1580,138
1581,138
1582,138
1583,138
1584,138
1585,138
1586,138
1587,138
1588,138
1589,138
1590,138
1591,138
1592,138
1593,140
1594,140
1595,140
1596,140
1597,140
1598,140
1599,140
1600,140
1601,140
1602,140
1603,140
1604,140
1605,140
1606,140
1607,140
1608,140
1609,140
1610,140
1611,140
1612,140
1613,140
1614,140
1615,140
1616,140
1617,140
1618,140
1619,140
1620,140
1621,140
1622,140
1623,140
1624,140
1625,140
1626,140
1627,140
1628,140
1629,140
1630,140
1631,140
1632,140
1633,140
1634,140
1635,140
1636,140
1637,140
1638,140
1639,140
1640,140
1641,140
1642,140
1643,140
1644,140
1645,140
1646,140
1647,141
1648,141
1649,141
1650,141
1651,141
1652,141
1653,141
1654,141
1655,141
1656,141
1657,141
1658,141
1659,141
1660,141
1661,141
1662,141
1663,141
1664,141
1665,141
1666,141
1667,141
1668,141
1669,141
1670,141
1671,141
1672,141
1673,141
1674,141
1675,141
1676,141
1677,141
1678,141
1679,141
1680,141
1681,141
1682,141
1683,141
1684,141
1685,141
1686,141
1687,141
1688,141
1689,141
1690,141
1691,141
1692,141
1693,149
1694,149
1695,149
1696,149
1697,149
1698,149
1699,149
1700,149
1701,149
1702,149
1703,149
1704,149
1705,149
1706,149
1707,149
1708,149
