,0
470,22
471,40
472,46
473,46
474,46
475,23
476,33
477,46
478,46
479,41
480,41
481,41
482,46
483,41
484,23
485,46
486,22
487,33
488,22
489,46
490,40
491,46
492,46
493,46
494,40
495,46
496,46
497,33
498,33
499,23
500,46
501,23
502,46
503,46
504,33
505,41
506,33
507,41
508,46
509,13
510,33
511,11
512,11
513,46
514,13
515,23
516,33
517,46
518,23
519,46
520,46
521,3
522,33
523,41
524,46
525,33
526,13
527,33
528,46
529,46
530,41
531,22
532,13
533,33
534,46
535,41
536,46
537,41
538,6
539,46
540,46
541,22
542,46
543,46
544,46
545,46
546,46
547,46
548,46
549,41
550,33
551,46
552,46
553,46
554,46
555,46
556,46
557,22
558,46
559,22
560,22
561,33
562,46
563,46
564,46
565,46
566,46
567,30
568,46
569,11
570,23
571,30
572,33
573,46
574,29
575,41
576,29
577,23
578,46
579,41
580,46
581,46
582,46
583,13
584,46
585,46
586,46
587,33
588,41
589,46
590,46
591,46
592,23
593,23
594,46
595,46
596,46
597,46
598,46
599,46
600,46
601,33
602,46
603,23
604,46
605,46
606,22
607,46
608,46
609,46
610,46
611,23
612,33
613,46
614,46
615,22
616,23
617,46
618,46
619,46
620,23
621,46
622,46
623,33
624,46
625,22
626,46
627,46
628,33
629,46
630,13
631,46
632,46
633,46
634,41
635,46
636,23
637,46
638,46
639,23
640,22
641,46
642,46
643,46
644,46
645,23
646,23
647,46
648,13
649,40
650,46
651,46
652,46
653,46
654,46
655,23
656,23
657,33
658,6
659,22
660,13
661,33
662,11
663,46
664,40
665,41
666,46
667,46
668,46
669,46
670,46
671,23
672,46
673,46
674,46
675,33
676,46
677,33
678,46
679,33
680,29
681,22
682,23
683,46
684,46
685,46
686,41
687,33
688,6
689,23
690,33
691,33
692,23
693,40
694,46
695,46
696,23
697,46
698,41
699,29
700,33
701,46
702,13
703,6
704,46
705,46
706,46
707,46
708,40
709,33
710,40
711,46
712,46
713,46
714,46
715,13
716,41
717,46
718,46
719,46
720,46
721,46
722,33
723,46
724,40
725,46
726,46
727,23
728,23
729,46
730,46
731,46
732,46
733,33
734,40
735,23
736,33
737,46
738,46
739,33
740,46
741,11
742,41
743,33
744,46
745,30
746,22
747,46
748,33
749,46
750,41
751,23
752,46
753,41
754,33
755,46
756,22
757,33
758,41
759,46
760,46
761,46
762,46
763,33
764,46
765,46
766,46
767,46
768,41
769,46
770,46
771,46
772,46
773,46
774,46
775,46
776,33
777,46
778,30
779,49
780,46
781,46
782,46
783,46
784,30
785,30
786,30
787,23
788,30
789,30
790,30
791,30
792,30
793,6
794,23
795,23
796,46
797,23
798,16
799,49
800,30
801,3
802,46
803,46
804,23
805,30
806,23
807,23
808,23
809,29
810,40
811,35
812,23
813,23
814,33
815,46
816,46
817,23
818,23
819,23
820,33
821,33
822,33
823,46
824,46
825,33
826,23
827,30
828,23
829,46
830,33
831,33
832,23
833,30
834,23
835,23
836,33
837,46
838,23
839,46
840,46
841,23
842,33
843,14
844,23
845,46
846,30
847,33
848,46
849,23
850,46
851,23
852,33
853,49
854,23
855,46
856,49
857,33
858,46
859,23
860,23
861,46
862,33
863,3
864,23
865,30
866,33
867,46
868,23
869,30
870,23
871,23
872,40
873,23
874,22
875,30
876,46
877,23
878,33
879,23
880,23
881,46
882,46
883,23
884,49
885,23
886,33
887,6
888,46
889,3
890,6
891,46
892,23
893,33
894,33
895,46
896,46
897,46
898,33
899,33
900,40
901,23
902,33
903,23
904,23
905,23
906,23
907,49
908,23
909,23
910,33
911,30
912,33
913,33
914,33
915,23
916,33
917,23
918,23
919,33
920,23
921,46
922,33
923,46
924,33
925,6
926,33
927,30
928,46
929,46
930,33
931,23
932,46
933,46
934,33
935,46
936,49
937,33
938,46
939,33
940,46
941,23
942,33
943,23
944,40
945,40
946,33
947,33
948,23
949,23
950,46
951,40
952,23
953,23
954,35
955,23
956,33
957,23
958,23
959,30
960,35
961,23
962,33
963,33
964,23
965,23
966,46
967,49
968,46
969,23
970,23
971,46
972,23
973,33
974,6
975,3
976,46
977,23
978,46
979,46
980,33
981,23
982,35
983,23
984,46
985,23
986,46
987,6
988,23
989,46
990,33
991,3
992,46
993,23
994,29
995,23
996,23
997,33
998,23
999,46
1000,23
1001,23
1002,33
1003,23
1004,6
1005,23
1006,23
1007,35
1008,23
1009,30
1010,23
1011,46
1012,46
1013,30
1014,23
1015,46
1016,33
1017,33
1018,23
1019,23
1020,46
1021,23
1022,23
1023,46
1024,33
1025,30
1026,6
1027,33
1028,33
1029,23
1030,33
1031,33
1032,6
1033,23
1034,46
1035,22
1036,35
1037,46
1038,23
1039,23
1040,46
1041,30
1042,46
1043,46
1044,23
1045,33
1046,33
1047,23
1048,46
1049,49
1050,46
1051,33
1052,23
1053,30
1054,23
1055,33
1056,30
1057,46
1058,46
1059,23
1060,30
1061,23
1062,49
1063,23
1064,23
1065,35
1066,23
1067,23
1068,49
1069,23
1070,35
1071,23
1072,23
1073,23
1074,23
1075,23
1076,46
1077,23
1078,49
1079,46
1080,23
1081,33
1082,23
1083,46
1084,46
1085,33
1086,32
1087,23
1088,46
1089,46
1090,35
1091,23
1092,35
1093,30
1094,30
1095,23
1096,23
1097,23
1098,23
1099,23
1100,33
1101,40
1102,46
1103,23
1104,23
1105,46
1106,46
1107,6
1108,23
1109,23
1110,46
1111,40
1112,35
1113,23
1114,23
1115,23
1116,23
1117,23
1118,23
1119,23
1120,6
1121,46
1122,33
1123,23
1124,46
1125,40
1126,23
1127,33
1128,30
1129,23
1130,23
1131,30
1132,23
1133,23
1134,33
1135,33
1136,23
1137,23
1138,46
1139,22
1140,33
1141,6
1142,30
1143,33
1144,23
1145,46
1146,30
1147,30
1148,23
1149,23
1150,23
1151,35
1152,23
1153,23
1154,23
1155,23
1156,33
1157,3
1158,46
1159,46
1160,6
1161,49
1162,33
1163,6
1164,23
1165,23
1166,33
1167,23
1168,30
1169,41
1170,23
1171,33
1172,23
1173,23
1174,46
1175,46
1176,23
1177,23
1178,23
1179,46
1180,46
1181,23
1182,40
1183,23
1184,29
1185,6
1186,46
1187,33
1188,30
1189,46
1190,23
1191,23
1192,33
1193,23
1194,23
1195,35
1196,46
1197,23
1198,30
1199,33
1200,23
1201,23
1202,46
1203,35
1204,49
1205,23
1206,33
1207,30
1208,33
1209,33
1210,23
1211,30
1212,6
1213,23
1214,46
1215,23
1216,49
1217,33
1218,46
1219,33
1220,30
1221,6
1222,46
1223,46
1224,23
1225,40
1226,40
1227,33
1228,23
1229,33
1230,46
1231,40
1232,49
1233,23
1234,30
1235,23
1236,29
1237,23
1238,33
1239,23
1240,23
1241,35
1242,23
1243,6
1244,23
1245,33
1246,46
1247,23
1248,23
1249,23
1250,23
1251,49
1252,35
1253,23
1254,23
1255,49
1256,23
1257,46
1258,30
1259,23
1260,33
1261,41
1262,46
1263,33
1264,46
1265,33
1266,33
1267,46
1268,33
1269,23
1270,46
1271,23
1272,6
1273,30
1274,46
1275,23
1276,23
1277,46
1278,46
1279,23
1280,49
1281,23
1282,30
1283,23
1284,46
1285,33
1286,33
1287,46
1288,33
1289,23
1290,33
1291,46
1292,23
1293,23
1294,23
1295,33
1296,40
1297,23
1298,46
1299,23
1300,33
1301,33
1302,33
1303,46
1304,46
1305,3
1306,23
1307,23
1308,23
1309,23
1310,23
1311,46
1312,23
1313,33
1314,46
1315,23
1316,23
1317,23
1318,46
1319,23
1320,23
1321,30
1322,23
1323,23
1324,23
1325,23
1326,23
1327,46
1328,23
1329,46
1330,23
1331,23
1332,30
1333,46
1334,3
1335,23
1336,23
1337,30
1338,33
1339,23
1340,46
1341,23
1342,23
1343,49
1344,35
1345,46
1346,23
1347,23
1348,23
1349,33
1350,33
1351,23
1352,35
1353,33
1354,46
1355,46
1356,23
1357,46
1358,33
1359,33
1360,23
1361,46
1362,46
1363,23
1364,23
1365,30
1366,23
1367,35
1368,23
1369,33
1370,23
1371,23
1372,23
1373,46
1374,33
1375,33
1376,46
1377,33
1378,23
1379,46
1380,46
1381,40
1382,30
1383,23
1384,3
1385,46
1386,46
1387,23
1388,49
1389,23
1390,23
1391,30
1392,23
1393,30
1394,6
1395,46
1396,23
1397,23
1398,46
1399,23
1400,33
1401,41
1402,33
1403,46
1404,35
1405,33
1406,23
1407,23
1408,46
1409,46
1410,30
1411,49
1412,35
1413,49
1414,33
1415,40
1416,30
1417,30
1418,23
1419,23
1420,23
1421,46
1422,33
1423,33
1424,23
1425,33
1426,30
1427,33
1428,23
1429,30
1430,33
1431,33
1432,23
1433,23
1434,23
1435,46
1436,23
1437,33
1438,46
1439,23
1440,23
1441,33
1442,23
1443,33
1444,23
1445,23
1446,30
1447,23
1448,33
1449,33
1450,33
1451,46
1452,33
1453,33
1454,23
1455,35
1456,23
1457,23
1458,30
1459,6
1460,23
1461,23
1462,23
1463,23
1464,33
1465,23
1466,23
1467,33
1468,30
1469,40
1470,23
1471,49
1472,30
1473,30
1474,30
1475,33
1476,35
1477,3
1478,33
1479,23
1480,40
1481,40
1482,23
1483,6
1484,49
1485,23
1486,6
1487,30
1488,23
1489,23
1490,49
1491,33
1492,30
1493,33
1494,23
1495,23
1496,23
1497,23
1498,49
1499,6
1500,33
1501,23
1502,3
1503,30
1504,23
1505,23
1506,23
1507,23
1508,23
1509,46
1510,33
1511,23
1512,35
1513,46
1514,33
1515,23
1516,33
1517,23
1518,23
1519,46
1520,46
1521,23
1522,30
1523,49
1524,23
1525,33
1526,6
1527,46
1528,23
1529,23
1530,3
1531,49
1532,33
1533,49
1534,33
1535,23
1536,23
1537,23
1538,23
1539,23
1540,23
1541,6
1542,6
1543,23
1544,30
1545,23
1546,33
1547,49
1548,33
1549,33
1550,46
1551,6
1552,49
1553,35
1554,33
1555,23
1556,46
1557,23
1558,33
1559,33
1560,6
1561,46
1562,23
1563,6
1564,23
1565,33
1566,23
1567,23
1568,46
1569,23
1570,46
1571,23
1572,33
1573,46
1574,33
1575,33
1576,23
1577,23
1578,33
1579,33
1580,23
1581,23
1582,35
1583,23
1584,23
1585,46
1586,23
1587,23
1588,35
1589,46
1590,30
1591,23
1592,23
1593,30
1594,23
1595,23
1596,23
1597,46
1598,33
1599,46
1600,23
1601,23
1602,23
1603,23
1604,33
1605,49
1606,23
1607,33
1608,46
1609,35
1610,6
1611,30
1612,23
1613,46
1614,23
1615,33
1616,23
1617,46
1618,23
1619,33
1620,23
1621,23
1622,23
1623,33
1624,30
1625,30
1626,35
1627,23
1628,23
1629,33
1630,33
1631,33
1632,23
1633,46
1634,23
1635,33
1636,23
1637,23
1638,30
1639,33
1640,23
1641,46
1642,33
1643,23
1644,23
1645,46
1646,46
1647,46
1648,3
1649,33
1650,40
1651,23
1652,46
1653,23
1654,46
1655,33
1656,23
1657,46
1658,33
1659,41
1660,41
1661,33
1662,33
1663,23
1664,33
1665,41
1666,33
1667,23
1668,23
1669,46
1670,33
1671,23
1672,23
1673,23
1674,33
1675,46
1676,30
1677,23
1678,33
1679,46
1680,46
1681,23
1682,23
1683,46
1684,23
1685,33
1686,33
1687,33
1688,33
1689,35
1690,23
1691,30
1692,30
1693,23
1694,46
1695,46
1696,46
1697,6
1698,40
1699,46
1700,23
1701,23
1702,40
1703,30
1704,46
1705,46
1706,46
1707,23
1708,46
1709,30
1710,46
1711,23
1712,23
1713,23
1714,23
1715,33
1716,23
1717,33
1718,33
1719,23
1720,35
1721,23
1722,46
1723,33
1724,49
1725,30
1726,40
1727,33
1728,23
1729,46
1730,23
1731,40
1732,30
1733,33
1734,46
1735,46
1736,6
1737,46
1738,23
1739,46
1740,30
1741,33
1742,23
1743,23
1744,33
1745,30
1746,33
1747,30
1748,23
1749,23
1750,46
1751,23
1752,33
1753,23
1754,23
1755,30
1756,46
1757,46
1758,46
1759,46
1760,33
1761,46
1762,23
1763,46
1764,30
1765,35
1766,46
1767,33
1768,23
1769,33
1770,46
1771,33
1772,6
1773,23
1774,46
1775,23
1776,30
1777,46
1778,23
1779,30
1780,46
1781,3
1782,23
1783,33
1784,46
1785,40
1786,23
1787,23
1788,23
1789,23
1790,41
1791,46
1792,46
1793,23
1794,35
1795,23
1796,30
1797,33
1798,33
1799,23
1800,3
1801,33
1802,23
1803,23
1804,23
1805,30
1806,33
1807,30
1808,23
1809,3
1810,33
1811,46
1812,23
1813,33
1814,23
1815,23
1816,46
1817,23
1818,23
1819,46
1820,23
1821,23
1822,23
1823,46
1824,46
1825,33
1826,33
1827,23
1828,35
1829,23
1830,33
1831,6
1832,46
1833,33
1834,6
1835,23
1836,30
1837,40
1838,46
1839,40
1840,23
1841,46
1842,23
1843,33
1844,23
1845,23
1846,35
1847,46
1848,23
1849,23
1850,33
1851,46
1852,3
1853,6
1854,33
1855,23
1856,6
1857,33
1858,46
1859,23
1860,35
1861,46
1862,23
1863,46
1864,46
1865,23
1866,46
1867,46
1868,33
1869,33
1870,30
1871,23
1872,46
1873,33
1874,30
1875,6
1876,23
1877,30
1878,6
1879,35
1880,46
1881,35
1882,33
1883,33
1884,23
1885,3
1886,23
1887,23
1888,33
1889,46
1890,6
1891,23
1892,35
1893,23
1894,22
1895,46
1896,35
1897,46
1898,46
1899,23
1900,23
1901,40
1902,46
1903,23
1904,40
1905,46
1906,40
1907,6
1908,40
1909,33
1910,40
1911,33
1912,23
1913,33
1914,40
1915,46
1916,29
1917,23
1918,46
1919,23
1920,46
1921,6
1922,6
1923,33
1924,23
1925,46
1926,23
1927,6
1928,46
1929,23
1930,23
1931,6
1932,30
1933,23
1934,23
1935,46
1936,3
1937,6
1938,46
1939,23
1940,22
1941,23
1942,23
1943,23
1944,23
1945,23
1946,46
1947,33
1948,23
1949,23
1950,23
1951,30
1952,33
1953,23
1954,46
1955,23
1956,46
1957,46
1958,33
1959,3
1960,6
1961,6
1962,30
1963,23
1964,6
1965,6
1966,35
1967,23
1968,6
1969,30
1970,3
1971,46
1972,35
1973,30
1974,30
1975,3
1976,46
1977,33
1978,6
1979,40
1980,46
1981,23
1982,23
1983,35
1984,23
1985,23
1986,23
1987,40
1988,6
1989,23
1990,46
1991,3
1992,33
1993,46
1994,23
1995,23
1996,46
1997,23
1998,30
1999,23
2000,46
2001,46
2002,23
2003,23
2004,46
2005,46
2006,46
2007,40
2008,46
2009,23
2010,23
2011,46
2012,6
2013,40
2014,23
2015,3
2016,46
2017,6
2018,23
2019,23
2020,33
2021,46
2022,33
2023,23
2024,33
2025,23
2026,46
2027,46
2028,33
2029,29
2030,23
2031,46
2032,46
2033,23
2034,23
2035,46
2036,23
2037,46
2038,46
2039,46
2040,3
2041,23
2042,23
2043,33
2044,46
2045,46
2046,23
2047,30
2048,23
2049,40
2050,46
2051,23
2052,46
2053,23
2054,46
2055,23
2056,30
2057,46
2058,23
2059,23
2060,23
2061,23
2062,40
2063,6
2064,23
2065,33
2066,3
2067,40
2068,23
2069,6
2070,46
2071,46
2072,40
2073,23
2074,33
2075,6
2076,35
2077,23
2078,40
2079,33
2080,33
2081,6
2082,23
2083,46
2084,23
2085,3
2086,46
2087,6
2088,23
2089,40
2090,46
2091,33
2092,40
2093,23
2094,30
2095,30
2096,33
2097,46
2098,23
2099,29
2100,30
2101,46
2102,23
2103,23
2104,33
2105,23
2106,23
2107,46
2108,40
2109,46
2110,6
2111,23
2112,46
2113,46
2114,33
2115,6
2116,23
2117,30
2118,46
2119,23
2120,33
2121,3
2122,23
2123,46
2124,40
2125,33
2126,46
2127,23
2128,23
2129,6
2130,35
2131,23
2132,46
2133,46
2134,23
2135,23
2136,23
2137,46
2138,30
2139,46
2140,23
2141,23
2142,33
2143,33
2144,40
2145,33
2146,33
2147,23
2148,46
2149,3
2150,23
2151,23
2152,46
2153,6
2154,33
2155,46
2156,3
2157,23
2158,46
2159,23
2160,46
2161,23
2162,22
2163,23
2164,46
2165,33
2166,33
2167,33
2168,23
2169,23
2170,23
2171,46
2172,6
2173,46
2174,46
2175,23
2176,3
2177,40
2178,22
2179,46
2180,46
2181,23
2182,23
2183,23
2184,46
2185,33
2186,23
2187,6
2188,23
2189,46
2190,23
2191,23
2192,33
2193,23
2194,46
2195,3
2196,23
2197,3
2198,46
2199,23
2200,46
2201,3
2202,46
2203,33
2204,46
2205,49
2206,23
2207,23
2208,40
2209,46
2210,23
2211,3
2212,46
2213,46
2214,23
2215,46
2216,33
2217,46
2218,49
2219,23
2220,3
2221,23
2222,49
2223,46
2224,46
2225,23
2226,46
2227,46
2228,6
2229,35
2230,33
2231,6
2232,6
2233,46
2234,6
2235,46
2236,41
2237,33
2238,46
2239,33
2240,46
2241,23
2242,30
2243,46
2244,30
2245,6
2246,46
2247,23
2248,23
2249,30
2250,46
2251,46
2252,23
2253,49
2254,46
2255,46
2256,23
2257,33
2258,6
2259,23
2260,33
2261,40
2262,46
2263,33
2264,3
2265,3
2266,23
2267,23
2268,46
2269,23
2270,35
2271,23
2272,23
2273,23
2274,6
2275,29
2276,23
2277,46
2278,23
2279,30
2280,33
2281,30
2282,6
2283,49
2284,23
2285,33
2286,33
2287,33
2288,46
2289,23
2290,46
2291,23
2292,46
2293,46
2294,33
2295,35
2296,46
2297,46
2298,6
2299,30
2300,33
2301,23
2302,23
2303,23
2304,30
2305,33
2306,35
2307,46
2308,23
2309,23
2310,40
2311,23
2312,46
2313,33
2314,46
2315,46
2316,23
2317,46
2318,23
2319,46
2320,46
2321,23
2322,30
2323,33
2324,6
2325,35
2326,33
2327,46
2328,23
2329,46
2330,23
2331,23
2332,46
2333,23
2334,23
2335,35
2336,35
2337,40
2338,23
2339,33
2340,6
2341,6
2342,46
2343,23
2344,46
2345,46
2346,46
2347,33
2348,23
2349,23
2350,46
2351,23
2352,23
2353,46
2354,46
2355,23
2356,33
2357,29
2358,23
2359,23
2360,33
2361,23
2362,6
2363,30
2364,33
2365,46
2366,23
2367,46
2368,33
2369,23
2370,23
2371,33
2372,46
2373,46
2374,3
2375,6
2376,23
2377,30
2378,46
2379,23
2380,30
2381,6
2382,46
2383,33
2384,30
2385,23
2386,22
2387,23
2388,46
2389,40
2390,3
2391,46
2392,6
2393,46
2394,33
2395,32
2396,46
2397,23
2398,22
2399,46
2400,46
2401,40
2402,46
2403,46
2404,33
2405,49
2406,29
2407,30
2408,46
2409,46
2410,46
2411,23
2412,46
2413,33
2414,33
2415,46
2416,35
2417,46
2418,35
2419,46
2420,49
2421,3
2422,23
2423,23
2424,33
2425,23
2426,46
2427,46
2428,23
2429,6
2430,46
2431,23
2432,23
2433,33
2434,23
2435,46
2436,30
2437,46
2438,33
2439,23
2440,35
2441,40
2442,46
2443,40
2444,23
2445,23
2446,46
2447,46
2448,46
2449,33
2450,33
2451,40
2452,46
2453,46
2454,6
2455,40
2456,46
2457,35
2458,30
2459,33
2460,23
2461,6
2462,23
2463,46
2464,46
2465,46
2466,33
2467,30
2468,3
2469,33
2470,40
2471,23
2472,6
2473,40
2474,23
2475,40
2476,23
2477,46
2478,46
2479,23
2480,46
2481,23
2482,30
2483,46
2484,46
2485,46
2486,23
2487,33
2488,46
2489,46
2490,46
2491,23
2492,23
2493,46
2494,46
2495,46
2496,46
2497,35
2498,6
2499,23
2500,23
2501,23
2502,46
2503,23
2504,23
2505,46
2506,3
2507,23
2508,23
2509,23
2510,23
2511,23
2512,6
2513,3
2514,23
2515,49
2516,46
2517,6
2518,33
2519,6
2520,46
2521,46
2522,23
2523,6
2524,23
2525,24
2526,46
2527,33
2528,23
2529,46
2530,6
2531,46
2532,46
2533,46
2534,46
2535,46
2536,23
2537,23
2538,46
2539,46
2540,46
2541,33
2542,3
2543,46
2544,46
2545,46
2546,33
2547,46
2548,3
2549,35
2550,23
2551,30
2552,46
2553,46
2554,30
2555,46
2556,46
2557,49
2558,6
2559,23
2560,6
2561,23
2562,46
2563,33
2564,46
2565,46
2566,46
2567,35
2568,3
2569,46
2570,33
2571,33
2572,23
2573,6
2574,23
2575,6
2576,23
2577,23
2578,33
2579,23
2580,46
2581,46
2582,46
2583,46
2584,46
2585,30
2586,22
2587,46
2588,46
2589,40
2590,46
2591,35
2592,40
2593,33
2594,33
2595,33
2596,33
2597,46
2598,3
2599,23
2600,46
2601,23
2602,46
2603,23
2604,23
2605,23
2606,46
2607,46
2608,23
2609,33
2610,30
2611,6
2612,46
2613,3
2614,46
2615,33
2616,23
2617,46
2618,30
2619,23
2620,23
2621,23
2622,33
2623,46
2624,23
2625,46
2626,46
2627,33
2628,46
2629,23
2630,23
2631,49
2632,23
2633,46
2634,30
2635,3
2636,46
2637,6
2638,30
2639,23
2640,23
2641,35
2642,23
2643,23
2644,23
2645,46
2646,23
2647,23
2648,23
2649,23
2650,33
2651,23
2652,46
2653,33
2654,46
2655,23
2656,23
2657,33
2658,35
2659,30
2660,46
2661,40
2662,23
2663,35
2664,23
2665,33
2666,46
2667,46
2668,49
2669,33
2670,23
2671,46
2672,33
2673,23
2674,33
2675,46
2676,40
2677,23
2678,6
2679,46
2680,46
2681,46
2682,33
2683,23
2684,46
2685,46
2686,46
2687,33
2688,23
2689,49
2690,33
2691,30
2692,3
2693,23
2694,46
2695,30
2696,46
2697,35
2698,23
2699,46
2700,46
2701,33
2702,46
2703,46
2704,46
2705,46
2706,46
2707,23
2708,23
2709,46
2710,33
2711,3
2712,23
2713,46
2714,46
2715,23
2716,23
2717,3
2718,40
2719,33
2720,23
2721,23
2722,30
2723,6
2724,46
2725,22
2726,30
2727,6
2728,30
2729,22
2730,30
2731,30
2732,23
2733,41
2734,30
2735,30
2736,30
2737,30
2738,30
2739,23
2740,30
2741,46
2742,46
2743,22
2744,46
2745,46
2746,30
2747,46
2748,23
2749,30
2750,30
2751,46
2752,30
2753,30
2754,46
2755,30
2756,30
2757,22
2758,33
2759,40
2760,30
2761,46
2762,46
2763,30
2764,22
2765,22
2766,6
2767,46
2768,30
2769,22
2770,23
2771,30
2772,46
2773,22
2774,46
2775,46
2776,23
2777,46
2778,46
2779,30
2780,46
2781,30
2782,30
2783,46
2784,23
2785,46
2786,23
2787,30
2788,30
2789,30
2790,30
2791,46
2792,30
2793,40
2794,46
2795,30
2796,46
2797,33
2798,40
2799,30
2800,30
2801,30
2802,33
2803,30
2804,30
2805,22
2806,22
2807,46
2808,30
2809,30
2810,30
2811,23
2812,30
2813,30
2814,30
2815,40
2816,33
2817,6
2818,23
2819,30
2820,6
2821,40
2822,6
2823,40
2824,30
2825,30
2826,22
2827,23
2828,30
2829,23
2830,30
2831,30
2832,6
2833,30
2834,6
2835,30
2836,30
2837,30
2838,30
2839,23
2840,23
2841,23
2842,6
2843,30
2844,30
2845,30
2846,30
2847,40
2848,30
2849,23
2850,6
2851,30
2852,30
2853,30
2854,30
2855,30
2856,30
2857,40
2858,23
2859,40
2860,30
2861,30
2862,30
2863,30
2864,30
2865,30
2866,30
2867,30
2868,30
2869,30
2870,30
2871,6
2872,30
2873,33
2874,30
2875,40
2876,30
2877,30
2878,6
2879,33
2880,30
2881,23
2882,23
2883,30
2884,30
2885,30
2886,30
2887,30
2888,23
2889,30
2890,30
2891,23
2892,30
2893,30
2894,23
2895,30
2896,30
2897,30
2898,30
2899,40
2900,30
2901,30
2902,30
2903,30
2904,30
2905,46
2906,30
2907,23
2908,30
2909,30
2910,30
2911,46
2912,33
2913,40
2914,30
2915,46
2916,30
2917,33
2918,30
2919,23
2920,30
2921,6
2922,30
2923,30
2924,30
2925,30
2926,23
2927,23
2928,30
2929,23
2930,23
2931,30
2932,6
2933,30
2934,30
2935,30
2936,23
2937,6
2938,23
2939,30
2940,30
2941,30
2942,30
2943,30
2944,30
2945,6
2946,23
2947,30
2948,30
2949,30
2950,30
2951,6
2952,30
2953,30
2954,30
2955,30
2956,30
2957,40
2958,30
2959,30
2960,30
2961,30
2962,40
2963,30
2964,30
2965,46
2966,30
2967,30
2968,30
2969,40
2970,30
2971,30
2972,23
2973,30
2974,30
2975,40
2976,30
2977,30
2978,30
2979,30
2980,23
2981,30
2982,30
2983,30
2984,6
2985,30
2986,22
2987,46
2988,23
2989,30
2990,40
2991,30
2992,30
2993,6
2994,30
2995,30
2996,30
2997,30
