,0
716,4
717,28
718,7
719,21
720,31
721,39
722,25
723,26
724,14
725,43
726,13
727,12
728,45
729,36
730,27
731,12
732,27
733,24
734,25
735,24
736,32
737,28
738,9
739,28
740,38
741,26
742,5
743,13
744,19
745,5
746,39
747,28
748,7
749,25
750,36
751,36
752,27
753,44
754,47
755,45
756,35
757,20
758,18
759,1
760,36
761,28
762,16
763,18
764,36
765,37
766,37
767,5
768,39
769,24
770,15
771,45
772,24
773,35
774,45
775,12
776,1
777,38
778,35
779,14
780,41
781,42
782,3
783,47
784,18
785,42
786,25
787,24
788,36
789,13
790,48
791,25
792,44
793,18
794,38
795,32
796,19
797,1
798,19
799,44
800,38
801,1
802,45
803,13
804,1
805,26
806,36
807,24
808,39
809,4
810,36
811,7
812,41
813,35
814,38
815,9
816,44
817,45
818,47
819,27
820,42
821,44
822,42
823,24
824,36
825,12
826,45
827,19
828,3
829,38
830,5
831,25
832,27
833,32
834,41
835,5
836,19
837,32
838,39
839,21
840,14
841,25
842,37
843,42
844,37
845,25
846,18
847,44
848,1
849,20
850,36
851,26
852,1
853,5
854,12
855,44
856,35
857,7
858,48
859,38
860,3
861,19
862,15
863,12
864,9
865,18
866,13
867,24
868,36
869,18
870,36
871,18
872,27
873,37
874,42
875,28
876,20
877,19
878,5
879,27
880,18
881,9
882,25
883,3
884,1
885,32
886,27
887,35
888,31
889,18
890,45
891,7
892,26
893,28
894,27
895,7
896,35
897,28
898,28
899,36
900,18
901,19
902,9
903,13
904,1
905,5
906,37
907,19
908,36
909,44
910,1
911,4
912,37
913,47
914,45
915,45
916,14
917,24
918,42
919,45
920,35
921,47
922,20
923,15
924,38
925,42
926,20
927,27
928,42
929,36
930,32
931,45
932,27
933,48
934,4
935,21
936,37
937,4
938,18
939,26
940,34
941,12
942,44
943,12
944,18
945,12
946,26
947,28
948,41
949,37
950,45
951,0
952,39
953,42
954,28
955,19
956,41
957,31
958,36
959,42
960,35
961,45
962,38
963,21
964,36
965,42
966,12
967,16
968,44
969,47
970,44
971,45
972,48
973,20
974,24
975,26
976,35
977,48
978,5
979,18
980,35
981,45
982,4
983,0
984,13
985,28
986,25
987,42
988,12
989,45
990,25
991,47
992,24
993,1
994,26
995,42
996,42
997,35
998,7
999,13
1000,42
1001,32
1002,21
1003,12
1004,26
1005,44
1006,12
1007,21
1008,3
1009,21
1010,41
1011,5
1012,12
1013,48
1014,25
1015,15
1016,7
1017,42
1018,38
1019,42
1020,39
1021,47
1022,18
1023,20
1024,7
1025,48
1026,36
1027,28
1028,24
1029,27
1030,5
1031,1
1032,26
1033,35
1034,27
1035,31
1036,36
1037,26
1038,20
1039,44
1040,13
1041,7
1042,47
1043,44
1044,45
1045,38
1046,12
1047,37
1048,26
1049,5
1050,0
1051,42
1052,45
1053,38
1054,44
1055,18
1056,27
1057,4
1058,13
1059,35
1060,25
1061,18
1062,9
1063,48
1064,44
1065,45
1066,31
1067,25
1068,14
1069,32
1070,13
1071,18
1072,5
1073,1
1074,7
1075,27
1076,38
1077,20
1078,32
1079,12
1080,31
1081,37
1082,37
1083,26
1084,5
1085,25
1086,25
1087,37
1088,28
1089,12
1090,15
1091,42
1092,37
1093,32
1094,25
1095,25
1096,1
1097,12
1098,42
1099,41
1100,45
1101,45
1102,4
1103,26
1104,37
1105,28
1106,32
1107,48
1108,5
1109,5
1110,20
1111,35
1112,19
1113,37
1114,27
1115,47
1116,48
1117,32
1118,15
1119,28
1120,36
1121,9
1122,26
1123,44
1124,47
1125,38
1126,36
1127,0
1128,41
1129,24
1130,41
1131,26
1132,38
1133,42
1134,26
1135,21
1136,37
1137,14
1138,28
1139,13
1140,42
1141,28
1142,24
1143,1
1144,27
1145,20
1146,36
1147,13
1148,15
1149,38
1150,45
1151,45
1152,19
1153,12
1154,41
1155,26
1156,35
1157,5
1158,38
1159,27
1160,12
1161,48
1162,14
1163,1
1164,31
1165,36
1166,18
1167,14
1168,37
1169,20
1170,1
1171,28
1172,24
1173,48
1174,38
1175,28
1176,32
1177,48
1178,0
1179,38
1180,20
1181,1
1182,44
1183,5
1184,25
1185,35
1186,41
1187,25
1188,27
1189,28
1190,35
1191,44
1192,42
1193,20
1194,18
1195,12
1196,47
1197,41
1198,14
1199,38
1200,26
1201,24
1202,21
1203,35
1204,37
1205,35
1206,39
1207,12
1208,1
1209,14
1210,45
1211,42
1212,18
1213,16
1214,38
1215,25
1216,35
1217,1
1218,9
1219,25
1220,12
1221,31
1222,19
1223,26
1224,39
1225,39
1226,27
1227,0
1228,26
1229,38
1230,36
1231,28
1232,39
1233,39
1234,38
1235,25
1236,45
1237,38
1238,41
1239,31
1240,27
1241,37
1242,42
1243,9
1244,26
1245,14
1246,18
1247,35
1248,44
1249,44
1250,37
1251,41
1252,27
1253,41
1254,47
1255,28
1256,37
1257,39
1258,19
1259,14
1260,27
1261,13
1262,26
1263,41
1264,14
1265,20
1266,7
1267,4
1268,36
1269,18
1270,36
1271,9
1272,38
1273,1
1274,35
1275,28
1276,28
1277,38
1278,32
1279,28
1280,11
1281,9
1282,37
1283,25
1284,16
1285,38
1286,32
1287,4
1288,1
1289,7
1290,18
1291,5
1292,1
1293,10
1294,13
1295,31
1296,41
1297,19
1298,32
1299,24
1300,36
1301,42
1302,37
1303,35
1304,5
1305,15
1306,39
1307,26
1308,39
1309,13
1310,19
1311,10
1312,32
1313,42
1314,36
1315,38
1316,14
1317,31
1318,37
1319,26
1320,1
1321,28
1322,36
1323,15
1324,36
1325,9
1326,5
1327,37
1328,7
1329,25
1330,5
1331,32
1332,12
1333,27
1334,28
1335,45
1336,4
1337,42
1338,42
1339,1
1340,4
1341,28
1342,41
1343,28
1344,18
1345,20
1346,1
1347,20
1348,12
1349,9
1350,14
1351,45
1352,38
1353,45
1354,42
1355,44
1356,32
1357,27
1358,32
1359,20
1360,1
1361,28
1362,45
1363,36
1364,14
1365,10
1366,12
1367,27
1368,45
1369,36
1370,47
1371,15
1372,21
1373,18
1374,42
1375,12
1376,47
1377,20
1378,48
1379,36
1380,37
1381,45
1382,0
1383,7
1384,18
1385,32
1386,7
1387,32
1388,28
1389,7
1390,24
1391,4
1392,4
1393,10
1394,45
1395,34
1396,31
1397,28
1398,47
1399,37
1400,14
1401,15
1402,36
1403,1
1404,42
1405,24
1406,28
1407,44
1408,0
1409,42
1410,15
1411,41
1412,48
1413,15
1414,42
1415,32
1416,12
1417,7
1418,45
1419,19
1420,45
1421,47
1422,37
1423,7
1424,21
1425,31
1426,28
1427,45
1428,20
1429,38
1430,9
1431,1
1432,28
1433,32
1434,24
1435,18
1436,25
1437,20
1438,7
1439,43
1440,37
1441,48
1442,47
1443,24
1444,4
1445,36
1446,24
1447,4
1448,26
1449,45
1450,16
1451,44
1452,14
1453,25
1454,21
1455,37
1456,37
1457,9
1458,25
1459,21
1460,35
1461,0
1462,24
1463,21
1464,35
1465,26
1466,18
1467,5
1468,25
1469,45
1470,48
1471,19
1472,10
1473,18
1474,42
1475,42
1476,38
1477,47
1478,14
1479,45
1480,27
1481,9
1482,20
1483,12
1484,39
1485,36
1486,4
1487,45
1488,25
1489,7
1490,36
1491,42
1492,24
1493,27
1494,20
1495,27
1496,21
1497,28
1498,24
1499,37
1500,42
1501,48
1502,7
1503,31
1504,10
1505,39
1506,26
1507,32
1508,26
1509,24
1510,35
1511,9
1512,38
1513,24
1514,1
1515,13
1516,28
1517,5
1518,42
1519,5
1520,19
1521,20
1522,42
1523,12
1524,15
1525,24
1526,37
1527,26
1528,41
1529,25
1530,20
1531,37
1532,0
1533,38
1534,47
1535,19
1536,9
1537,14
1538,39
1539,13
1540,44
1541,28
1542,28
1543,15
1544,43
1545,13
1546,4
1547,37
1548,20
1549,9
1550,26
1551,13
1552,25
1553,18
1554,1
1555,27
1556,20
1557,18
1558,19
1559,27
1560,0
1561,44
1562,31
1563,36
1564,38
1565,31
1566,27
1567,28
1568,5
1569,4
1570,13
1571,12
1572,12
1573,13
1574,42
1575,9
1576,45
1577,1
1578,24
1579,7
1580,42
1581,31
1582,35
1583,35
1584,43
1585,26
1586,26
1587,1
1588,41
1589,37
1590,7
1591,13
1592,41
1593,26
1594,42
1595,45
1596,28
1597,26
1598,5
1599,12
1600,26
1601,42
1602,45
1603,27
1604,27
1605,26
1606,13
1607,4
1608,7
1609,44
1610,25
1611,12
1612,13
1613,14
1614,26
1615,48
1616,4
1617,44
1618,15
1619,35
1620,14
1621,18
1622,28
1623,26
1624,21
1625,1
1626,15
1627,19
1628,13
1629,26
1630,28
1631,12
1632,20
1633,7
1634,12
1635,24
1636,41
1637,1
1638,7
1639,20
1640,31
1641,19
1642,26
1643,18
1644,32
1645,37
1646,24
1647,9
1648,28
1649,41
1650,48
1651,25
1652,42
1653,19
1654,14
1655,32
1656,13
1657,42
1658,24
1659,36
1660,1
1661,21
1662,26
1663,18
1664,7
1665,12
1666,12
1667,18
1668,26
1669,14
1670,13
1671,35
1672,32
1673,39
1674,31
1675,42
1676,35
1677,28
1678,45
1679,35
1680,42
1681,36
1682,2
1683,4
1684,31
1685,32
1686,12
1687,38
1688,1
1689,11
1690,19
1691,45
1692,41
1693,45
1694,37
1695,28
1696,37
1697,5
1698,12
1699,42
1700,28
1701,38
1702,12
1703,7
1704,4
1705,9
1706,24
1707,24
1708,13
1709,20
1710,12
1711,39
1712,42
1713,19
1714,28
1715,7
1716,47
1717,12
1718,11
1719,0
1720,39
1721,20
1722,28
1723,35
1724,37
1725,13
1726,28
1727,42
1728,18
1729,26
1730,13
1731,18
1732,1
1733,28
1734,5
1735,44
1736,35
1737,41
1738,24
1739,48
1740,24
1741,5
1742,5
1743,25
1744,15
1745,7
1746,39
1747,18
1748,19
1749,47
1750,26
1751,37
1752,15
1753,37
1754,12
1755,35
1756,28
1757,14
1758,25
1759,45
1760,48
1761,41
1762,48
1763,9
1764,25
1765,7
1766,4
1767,15
1768,24
1769,7
1770,24
1771,28
1772,26
1773,21
1774,19
1775,28
1776,18
1777,41
1778,19
1779,9
1780,12
1781,18
1782,18
1783,37
1784,27
1785,9
1786,13
1787,3
1788,19
1789,7
1790,36
1791,26
1792,7
1793,20
1794,9
1795,13
1796,42
1797,28
1798,21
1799,5
1800,42
1801,20
1802,26
1803,19
1804,24
1805,37
1806,28
1807,42
1808,32
1809,42
1810,44
1811,1
1812,32
1813,7
1814,7
1815,24
1816,36
1817,21
1818,18
1819,37
1820,5
1821,26
1822,26
1823,7
1824,48
1825,42
1826,26
1827,31
1828,24
1829,26
1830,27
1831,27
1832,18
1833,15
1834,15
1835,21
1836,37
1837,31
1838,7
1839,45
1840,37
1841,21
1842,0
1843,38
1844,38
1845,27
1846,11
1847,41
1848,1
1849,48
1850,47
1851,44
1852,26
1853,25
1854,37
1855,26
1856,25
1857,20
1858,35
1859,18
1860,9
1861,35
1862,48
1863,27
1864,44
1865,32
1866,32
1867,28
1868,48
1869,5
1870,32
1871,26
1872,12
1873,36
1874,41
1875,47
1876,42
1877,12
1878,12
1879,38
1880,26
1881,1
1882,18
1883,1
1884,13
1885,7
1886,18
1887,20
1888,45
1889,18
1890,24
1891,7
1892,5
1893,42
1894,28
1895,16
1896,35
1897,44
1898,1
1899,27
1900,18
1901,18
1902,26
1903,26
1904,18
1905,7
1906,45
1907,20
1908,21
1909,26
1910,13
1911,25
1912,12
1913,44
1914,38
1915,21
1916,19
1917,28
1918,45
1919,36
1920,42
1921,39
1922,26
1923,42
1924,14
1925,21
1926,25
1927,13
1928,28
1929,36
1930,21
1931,27
1932,15
1933,28
1934,7
1935,28
1936,16
1937,26
1938,9
1939,28
1940,45
1941,12
1942,21
1943,5
1944,37
1945,45
1946,38
1947,48
1948,45
1949,41
1950,21
1951,28
1952,31
1953,45
1954,36
1955,36
1956,1
1957,26
1958,31
1959,24
1960,36
1961,0
1962,5
1963,19
1964,26
1965,36
1966,36
1967,7
1968,24
1969,7
1970,42
1971,38
1972,19
1973,26
1974,5
1975,9
1976,27
1977,37
1978,5
1979,7
1980,21
1981,35
1982,45
1983,35
1984,35
1985,5
1986,24
1987,7
1988,36
1989,35
1990,24
1991,37
1992,14
1993,31
1994,39
1995,42
1996,44
1997,37
1998,24
1999,42
2000,34
2001,19
2002,35
2003,44
2004,48
2005,7
2006,36
2007,32
2008,7
2009,45
2010,1
2011,45
2012,16
2013,42
2014,3
2015,12
2016,32
2017,38
2018,45
2019,45
2020,20
2021,26
2022,37
2023,26
2024,48
2025,26
2026,32
2027,15
2028,18
2029,37
2030,45
2031,37
2032,18
2033,28
2034,21
2035,20
2036,41
2037,13
2038,28
2039,44
2040,38
2041,7
2042,41
2043,21
2044,36
2045,36
2046,41
2047,39
2048,45
2049,12
2050,16
2051,20
2052,31
2053,32
2054,14
2055,12
2056,45
2057,37
2058,14
2059,21
2060,41
2061,4
2062,7
2063,47
2064,31
2065,35
2066,12
2067,37
2068,44
2069,13
2070,37
2071,41
2072,37
2073,21
2074,26
2075,34
2076,32
2077,42
2078,7
2079,15
2080,28
2081,14
2082,5
2083,18
2084,1
2085,38
2086,9
2087,18
2088,19
2089,37
2090,21
2091,4
2092,44
2093,26
2094,14
2095,1
2096,1
2097,12
2098,24
2099,18
2100,5
2101,19
2102,21
2103,48
2104,5
2105,15
2106,4
2107,36
2108,37
2109,28
2110,32
2111,12
2112,25
2113,13
2114,25
2115,21
2116,4
2117,12
2118,7
2119,26
2120,0
2121,20
2122,27
2123,0
2124,21
2125,35
2126,14
2127,36
2128,5
2129,44
2130,13
2131,31
2132,37
2133,38
2134,28
2135,39
2136,12
2137,45
2138,35
2139,21
2140,26
2141,37
2142,47
2143,10
2144,42
2145,13
2146,41
2147,18
2148,37
2149,14
2150,38
2151,26
2152,47
2153,4
2154,4
2155,20
2156,36
2157,38
2158,15
2159,5
2160,12
2161,26
2162,44
2163,9
2164,18
2165,13
2166,19
2167,15
2168,20
2169,21
2170,36
2171,20
2172,42
2173,5
2174,4
2175,28
2176,4
2177,41
2178,47
2179,7
2180,4
2181,7
2182,42
2183,12
2184,38
2185,4
2186,19
2187,24
2188,37
2189,19
2190,5
2191,28
2192,3
2193,21
2194,35
2195,13
2196,41
2197,25
2198,13
2199,1
2200,44
2201,21
2202,13
2203,20
2204,28
2205,24
2206,38
2207,41
2208,26
2209,16
2210,18
2211,4
2212,31
2213,32
2214,4
2215,19
2216,26
2217,13
2218,48
2219,0
2220,14
2221,28
2222,37
2223,14
2224,45
2225,5
2226,45
2227,28
2228,21
2229,26
2230,41
2231,20
2232,12
2233,44
2234,26
2235,42
2236,36
2237,31
2238,47
2239,27
2240,27
2241,13
2242,38
2243,24
2244,14
2245,13
2246,42
2247,3
2248,39
2249,1
2250,32
2251,24
2252,36
2253,18
2254,21
2255,36
2256,4
2257,27
2258,45
2259,32
2260,19
2261,35
2262,12
2263,9
2264,9
2265,26
2266,27
2267,48
2268,31
2269,38
2270,7
2271,26
2272,39
2273,31
2274,12
2275,26
2276,19
2277,26
2278,38
2279,18
2280,12
2281,41
2282,32
2283,12
2284,13
2285,13
2286,24
2287,5
2288,7
2289,9
2290,47
2291,26
2292,36
2293,38
2294,28
2295,7
2296,42
2297,27
2298,45
2299,7
2300,20
2301,38
2302,35
2303,32
2304,36
2305,7
2306,41
2307,24
2308,41
2309,15
2310,28
2311,25
2312,42
2313,28
2314,38
2315,44
2316,20
2317,32
2318,15
2319,1
2320,15
2321,24
2322,13
2323,31
2324,3
2325,12
2326,14
2327,19
2328,32
2329,5
2330,26
2331,4
2332,7
2333,27
2334,4
2335,4
2336,19
2337,18
2338,44
2339,36
2340,24
2341,36
2342,1
2343,24
2344,31
2345,38
2346,32
2347,36
2348,44
2349,13
2350,7
2351,18
2352,1
2353,26
2354,42
2355,20
2356,7
2357,45
2358,18
2359,37
2360,7
2361,48
2362,14
2363,13
2364,36
2365,27
2366,13
2367,15
2368,15
2369,15
2370,12
2371,36
2372,25
2373,36
2374,7
2375,16
2376,38
2377,13
2378,35
2379,24
2380,5
2381,38
2382,39
2383,21
2384,44
2385,14
2386,1
2387,42
2388,41
2389,35
2390,45
2391,32
2392,48
2393,5
2394,21
2395,31
2396,28
2397,34
2398,48
2399,36
2400,1
2401,25
2402,9
2403,20
2404,26
2405,38
2406,27
2407,18
2408,19
2409,10
2410,16
2411,41
2412,41
2413,14
2414,39
2415,39
2416,39
2417,9
2418,45
2419,42
2420,24
2421,4
2422,1
2423,35
2424,38
2425,32
2426,28
2427,14
2428,31
2429,45
2430,28
2431,4
2432,16
2433,19
2434,28
2435,9
2436,41
2437,9
2438,12
2439,28
2440,36
2441,15
2442,24
2443,1
2444,37
2445,48
2446,35
2447,13
2448,18
2449,5
2450,45
2451,36
2452,13
2453,26
2454,48
2455,21
2456,48
2457,0
2458,31
2459,19
2460,4
2461,26
2462,39
2463,37
2464,10
2465,9
2466,0
2467,0
2468,24
2469,38
2470,37
2471,34
2472,5
2473,41
2474,27
2475,24
2476,45
2477,45
2478,18
2479,42
2480,42
2481,37
2482,9
2483,1
2484,7
2485,42
2486,31
2487,0
2488,19
2489,37
2490,18
2491,12
2492,45
2493,26
2494,27
2495,19
2496,38
2497,38
2498,0
2499,3
2500,28
2501,18
2502,12
2503,21
2504,37
2505,1
2506,9
2507,5
2508,15
2509,7
2510,16
2511,5
2512,25
2513,7
2514,39
2515,14
2516,13
2517,38
2518,39
2519,41
2520,7
2521,37
2522,9
2523,18
2524,25
2525,37
2526,47
2527,11
2528,26
2529,26
2530,14
2531,13
2532,13
2533,36
2534,28
2535,19
2536,26
2537,42
2538,27
2539,42
2540,26
2541,24
2542,45
2543,32
2544,9
2545,7
2546,25
2547,27
2548,37
2549,7
2550,1
2551,4
2552,19
2553,26
2554,25
2555,10
2556,21
2557,1
2558,26
2559,44
2560,21
2561,7
2562,39
2563,26
2564,5
2565,45
2566,45
2567,39
2568,39
2569,7
2570,42
2571,21
2572,45
2573,14
2574,36
2575,45
2576,7
2577,4
2578,13
2579,37
2580,28
2581,13
2582,15
2583,35
2584,26
2585,28
2586,35
2587,4
2588,26
2589,36
2590,36
2591,38
2592,28
2593,25
2594,24
2595,28
2596,42
2597,26
2598,24
2599,18
2600,13
2601,26
2602,20
2603,10
2604,18
2605,28
2606,18
2607,27
2608,14
2609,4
2610,41
2611,28
2612,7
2613,18
2614,36
2615,28
2616,1
2617,32
2618,1
2619,7
2620,14
2621,15
2622,45
2623,39
2624,38
2625,1
2626,42
2627,28
2628,24
2629,16
2630,47
2631,1
2632,25
2633,21
2634,35
2635,28
2636,42
2637,37
2638,37
2639,7
2640,37
2641,38
2642,4
2643,16
2644,28
2645,7
2646,42
2647,13
2648,24
2649,26
2650,38
2651,19
2652,28
2653,20
2654,45
2655,24
2656,26
2657,41
2658,26
2659,0
2660,12
2661,26
2662,38
2663,14
2664,48
2665,44
2666,12
2667,5
2668,43
2669,9
2670,19
2671,38
2672,39
2673,36
2674,18
2675,41
2676,0
2677,45
2678,38
2679,37
2680,41
2681,27
2682,21
2683,38
2684,13
2685,15
2686,32
2687,20
2688,27
2689,13
2690,7
2691,1
2692,13
2693,38
2694,7
2695,47
2696,1
2697,26
2698,18
2699,15
2700,12
2701,26
2702,28
2703,28
2704,13
2705,15
2706,4
2707,36
2708,12
2709,44
2710,9
2711,20
2712,37
2713,43
2714,20
2715,5
2716,41
2717,26
2718,5
2719,44
2720,16
2721,24
2722,37
2723,31
2724,37
2725,1
2726,25
2727,38
2728,32
2729,13
2730,25
2731,25
2732,45
2733,14
2734,25
2735,4
2736,13
2737,18
2738,44
2739,44
2740,26
2741,18
2742,21
2743,28
2744,44
2745,41
2746,31
2747,36
2748,19
2749,35
2750,26
2751,32
2752,12
2753,48
2754,12
2755,37
2756,12
2757,32
2758,36
2759,1
2760,0
2761,44
2762,25
2763,25
2764,20
2765,37
2766,39
2767,5
2768,27
2769,19
2770,31
2771,27
2772,32
2773,10
2774,26
2775,44
2776,42
2777,28
2778,28
2779,1
2780,21
2781,38
2782,42
2783,27
2784,12
2785,28
2786,20
2787,19
2788,14
2789,45
2790,48
2791,21
2792,12
2793,37
2794,4
2795,21
2796,12
2797,39
2798,4
2799,4
2800,45
2801,44
2802,4
2803,45
2804,31
2805,44
2806,45
2807,14
2808,19
2809,18
2810,28
2811,1
2812,15
2813,38
2814,44
2815,38
2816,39
2817,9
2818,9
2819,1
2820,20
2821,25
2822,9
2823,20
2824,45
2825,5
2826,48
2827,35
2828,16
2829,42
2830,32
2831,18
2832,27
2833,18
2834,15
2835,48
2836,37
2837,7
2838,19
2839,48
2840,12
2841,9
2842,37
2843,37
2844,35
2845,44
2846,41
2847,31
2848,14
2849,37
2850,12
2851,10
2852,12
2853,15
2854,5
2855,5
2856,41
2857,3
2858,24
2859,24
2860,19
2861,28
2862,26
2863,37
2864,5
2865,45
2866,45
2867,24
2868,36
2869,1
2870,42
2871,1
2872,19
2873,26
2874,21
2875,16
2876,20
2877,9
2878,26
2879,47
2880,38
2881,45
2882,0
2883,37
2884,11
2885,45
2886,37
2887,38
2888,37
2889,14
2890,20
2891,9
2892,18
2893,16
2894,42
2895,13
2896,28
2897,37
2898,39
2899,42
2900,19
2901,45
2902,44
2903,15
2904,42
2905,1
2906,19
2907,14
2908,19
2909,35
2910,45
2911,28
2912,47
2913,11
2914,28
2915,7
2916,41
2917,32
2918,44
2919,28
2920,18
2921,43
2922,27
2923,45
2924,1
2925,24
2926,1
2927,45
2928,32
2929,24
2930,26
2931,37
2932,27
2933,5
2934,26
2935,35
2936,32
2937,19
2938,4
2939,18
2940,31
2941,32
2942,21
2943,19
2944,39
2945,45
2946,12
2947,5
2948,35
2949,48
2950,26
2951,25
2952,18
2953,26
2954,19
2955,45
2956,2
2957,13
2958,35
2959,14
2960,4
2961,47
2962,45
2963,9
2964,1
2965,5
2966,1
2967,5
2968,3
2969,18
2970,26
2971,36
2972,4
2973,15
2974,28
2975,18
2976,19
2977,28
2978,32
2979,28
2980,4
2981,15
2982,12
2983,45
2984,1
2985,35
2986,37
2987,14
2988,15
2989,15
2990,35
2991,16
2992,44
2993,13
2994,39
2995,5
2996,41
2997,12
