,0
1345,49
1346,49
1347,191
1348,11
1349,194
1350,136
1351,128
1352,136
1353,6
1354,49
1355,49
1356,49
1357,11
1358,49
1359,11
1360,141
1361,49
1362,49
1363,49
1364,49
1365,49
1366,49
1367,49
1368,11
1369,191
1370,49
1371,49
1372,115
1373,49
1374,49
1375,49
1376,49
1377,49
1378,11
1379,191
1380,191
1381,6
1382,49
1383,128
1384,87
1385,49
1386,49
1387,49
1388,11
1389,49
1390,11
1391,49
1392,136
1393,49
1394,49
1395,49
1396,90
1397,11
1398,49
1399,11
1400,108
1401,49
1402,49
1403,11
1404,194
1405,49
1406,49
1407,11
1408,128
1409,49
1410,49
1411,49
1412,97
1413,192
1414,49
1415,192
1416,49
1417,179
1418,49
1419,49
1420,6
1421,191
1422,49
1423,49
1424,128
1425,11
1426,128
1427,49
1428,128
1429,49
1430,49
1431,123
1432,194
1433,136
1434,49
1435,191
1436,194
1437,49
1438,49
1439,49
1440,49
1441,49
1442,119
1443,191
1444,49
1445,11
1446,136
1447,49
1448,49
1449,191
1450,49
1451,49
1452,49
1453,35
1454,49
1455,179
1456,191
1457,87
1458,49
1459,179
1460,49
1461,128
1462,11
1463,49
1464,49
1465,128
1466,128
1467,173
1468,90
1469,79
1470,49
1471,87
1472,49
1473,192
1474,49
1475,79
1476,141
1477,49
1478,49
1479,49
1480,11
1481,179
1482,49
1483,49
1484,49
1485,35
1486,49
1487,191
1488,49
1489,128
1490,49
1491,49
1492,128
1493,49
1494,49
1495,49
1496,49
1497,49
1498,49
1499,119
1500,49
1501,49
1502,123
1503,49
1504,128
1505,49
1506,49
1507,128
1508,49
1509,128
1510,9
1511,49
1512,49
1513,49
1514,194
1515,128
1516,128
1517,6
1518,194
1519,49
1520,30
1521,194
1522,136
1523,194
1524,128
1525,194
1526,132
1527,49
1528,49
1529,49
1530,49
1531,49
1532,49
1533,49
1534,49
1535,194
1536,49
1537,49
1538,49
1539,49
1540,49
1541,49
1542,99
1543,49
1544,49
1545,128
1546,99
1547,49
1548,49
1549,49
1550,49
1551,49
1552,49
1553,49
1554,49
1555,49
1556,49
1557,136
1558,49
1559,191
1560,191
1561,179
1562,49
1563,49
1564,49
1565,35
1566,35
1567,10
1568,49
1569,49
1570,99
1571,11
1572,191
1573,49
1574,101
1575,11
1576,49
1577,49
1578,49
1579,179
1580,191
1581,128
1582,49
1583,49
1584,6
1585,49
1586,49
1587,49
1588,49
1589,11
1590,10
1591,49
1592,90
1593,49
1594,49
1595,49
1596,140
1597,49
1598,49
1599,11
1600,49
1601,49
1602,11
1603,49
1604,136
1605,35
1606,11
1607,140
1608,49
1609,49
1610,11
1611,11
1612,99
1613,49
1614,191
1615,49
1616,49
1617,49
1618,140
1619,11
1620,11
1621,49
1622,166
1623,49
1624,49
1625,49
1626,136
1627,49
1628,49
1629,49
1630,49
1631,140
1632,49
1633,49
1634,49
1635,11
1636,49
1637,49
1638,49
1639,99
1640,11
1641,49
1642,49
1643,49
1644,28
1645,49
1646,49
1647,49
1648,179
1649,99
1650,141
1651,49
1652,141
1653,141
1654,11
1655,49
1656,141
1657,141
1658,49
1659,141
1660,49
1661,141
1662,27
1663,49
1664,61
1665,49
1666,49
1667,141
1668,49
1669,49
1670,49
1671,141
1672,27
1673,49
1674,11
1675,49
1676,179
1677,6
1678,99
1679,49
1680,49
1681,141
1682,49
1683,49
1684,141
1685,173
1686,49
1687,49
1688,49
1689,49
1690,99
1691,97
1692,141
1693,49
1694,49
1695,49
1696,11
1697,49
1698,97
1699,53
1700,49
1701,49
1702,53
1703,123
1704,53
1705,49
1706,49
1707,49
1708,49
