,0
2321,46
2322,40
2323,33
2324,30
2325,23
2326,23
2327,23
2328,46
2329,46
2330,46
2331,46
2332,33
2333,40
2334,30
2335,46
2336,6
2337,33
2338,6
2339,40
2340,46
2341,23
2342,30
2343,46
2344,22
2345,40
2346,46
2347,40
2348,6
2349,40
2350,22
2351,34
2352,30
2353,46
2354,33
2355,6
2356,6
2357,46
2358,34
2359,3
2360,46
2361,6
2362,46
2363,40
2364,40
2365,40
2366,40
2367,40
2368,40
2369,40
2370,33
2371,40
2372,46
2373,9
2374,30
2375,46
2376,30
2377,40
2378,30
2379,46
2380,46
2381,23
2382,40
2383,46
2384,30
2385,49
2386,46
2387,33
2388,23
2389,30
2390,46
2391,46
2392,40
2393,46
2394,46
2395,22
2396,46
2397,46
2398,40
2399,40
2400,23
2401,46
2402,22
2403,23
2404,23
2405,30
2406,40
2407,40
2408,46
2409,46
2410,30
2411,40
2412,40
2413,46
2414,46
2415,46
2416,24
2417,46
2418,46
2419,33
2420,46
2421,23
2422,22
2423,30
2424,23
2425,46
2426,6
2427,33
2428,33
2429,46
2430,6
2431,46
2432,23
2433,46
2434,46
2435,36
2436,40
2437,46
2438,46
2439,46
2440,33
2441,40
2442,46
2443,30
2444,30
2445,40
2446,30
2447,40
2448,40
2449,46
2450,23
2451,40
2452,40
2453,30
2454,40
2455,41
2456,33
2457,33
2458,46
2459,30
2460,23
2461,6
2462,23
2463,23
2464,23
2465,6
2466,40
2467,46
2468,46
2469,40
2470,30
2471,46
2472,46
2473,40
2474,33
2475,46
2476,46
2477,46
2478,33
2479,30
2480,33
2481,30
2482,46
2483,30
2484,46
2485,33
2486,46
2487,46
2488,46
2489,3
2490,34
2491,46
2492,46
2493,30
2494,40
2495,6
2496,23
2497,40
2498,23
2499,30
2500,46
2501,40
2502,46
2503,13
2504,3
2505,23
2506,22
2507,15
2508,33
2509,6
2510,23
2511,22
2512,46
2513,23
2514,46
2515,23
2516,30
2517,6
2518,46
2519,40
2520,46
2521,3
2522,6
2523,40
2524,23
2525,6
2526,22
2527,30
2528,23
2529,46
2530,29
2531,40
2532,40
2533,40
2534,23
2535,23
2536,30
2537,33
2538,33
2539,46
2540,6
2541,46
2542,46
2543,46
2544,46
2545,46
2546,23
2547,40
2548,46
2549,46
2550,22
2551,23
2552,23
2553,23
2554,46
2555,46
2556,23
2557,46
2558,46
2559,6
2560,23
2561,23
2562,6
2563,46
2564,46
2565,46
2566,46
2567,23
2568,29
2569,46
2570,33
2571,27
2572,46
2573,46
2574,40
2575,46
2576,46
2577,23
2578,40
2579,23
2580,6
2581,40
2582,40
2583,30
2584,23
2585,30
2586,30
2587,23
2588,30
2589,40
2590,6
2591,30
2592,28
2593,46
2594,49
2595,46
2596,33
2597,46
2598,46
2599,33
2600,40
2601,46
2602,40
2603,22
2604,40
2605,23
2606,33
2607,40
2608,23
2609,23
2610,6
2611,46
2612,46
2613,33
2614,40
2615,46
2616,30
2617,46
2618,30
2619,23
2620,23
2621,6
2622,23
2623,46
2624,30
2625,30
2626,33
2627,46
2628,24
2629,23
2630,46
2631,30
2632,46
2633,13
2634,6
2635,46
2636,33
2637,23
2638,3
2639,46
2640,22
2641,6
2642,4
2643,30
2644,46
2645,46
2646,33
2647,40
2648,46
2649,30
2650,23
2651,30
2652,6
2653,40
2654,23
2655,46
2656,46
2657,40
2658,23
2659,40
2660,46
2661,23
2662,33
2663,23
2664,30
2665,30
2666,12
2667,22
2668,46
2669,23
2670,46
2671,40
2672,46
2673,40
2674,40
2675,9
2676,40
2677,46
2678,23
2679,22
2680,40
2681,40
2682,13
2683,30
2684,40
2685,6
2686,46
2687,33
2688,40
2689,40
2690,33
2691,30
2692,40
2693,6
2694,6
2695,6
2696,30
2697,46
2698,40
2699,40
2700,6
2701,46
2702,23
2703,30
2704,40
2705,40
2706,4
2707,40
2708,12
2709,30
2710,22
2711,40
2712,3
2713,46
2714,33
2715,36
2716,40
2717,30
2718,22
2719,33
2720,23
2721,23
2722,37
2723,6
2724,33
2725,22
2726,46
2727,23
2728,46
2729,40
2730,46
2731,46
2732,46
2733,23
2734,46
2735,4
2736,40
2737,33
2738,30
2739,30
2740,30
2741,33
2742,13
2743,46
2744,30
2745,40
2746,22
2747,40
2748,46
2749,30
2750,30
2751,46
2752,46
2753,40
2754,3
2755,23
2756,46
2757,46
2758,40
2759,30
2760,33
2761,30
2762,46
2763,23
2764,30
2765,3
2766,46
2767,6
2768,40
2769,46
2770,33
2771,40
2772,46
2773,46
2774,46
2775,30
2776,33
2777,6
2778,23
2779,30
2780,22
2781,23
2782,33
2783,40
2784,46
2785,30
2786,16
2787,46
2788,23
2789,46
2790,23
2791,46
2792,46
2793,23
2794,23
2795,41
2796,46
2797,40
2798,46
2799,4
2800,46
2801,23
2802,4
2803,46
2804,10
2805,6
2806,46
2807,33
2808,46
2809,34
2810,46
2811,30
2812,23
2813,23
2814,30
2815,23
2816,30
2817,46
2818,46
2819,30
2820,6
2821,46
2822,46
2823,30
2824,46
2825,6
2826,40
2827,46
2828,23
2829,11
2830,46
2831,29
2832,33
2833,33
2834,46
2835,40
2836,30
2837,46
2838,46
2839,30
2840,46
2841,46
2842,3
2843,23
2844,30
2845,30
2846,40
2847,22
2848,46
2849,33
2850,46
2851,46
2852,23
2853,40
2854,22
2855,22
2856,6
2857,30
2858,46
2859,46
2860,46
2861,23
2862,46
2863,23
2864,6
2865,30
2866,46
2867,46
2868,40
2869,46
2870,46
2871,33
2872,46
2873,46
2874,46
2875,46
2876,23
2877,22
2878,46
2879,23
2880,30
2881,46
2882,40
2883,3
2884,46
2885,46
2886,30
2887,30
2888,22
2889,46
2890,40
2891,46
2892,33
2893,23
2894,33
2895,40
2896,28
2897,22
2898,46
2899,33
2900,6
2901,46
2902,33
2903,23
2904,33
2905,23
2906,46
2907,49
2908,46
2909,30
2910,46
2911,23
2912,46
2913,30
2914,46
2915,46
2916,23
2917,46
2918,30
2919,23
2920,34
2921,46
2922,40
2923,46
2924,46
2925,6
2926,30
2927,23
2928,23
2929,46
2930,46
2931,3
2932,40
2933,46
2934,46
2935,30
2936,46
2937,46
2938,4
2939,33
2940,22
2941,46
2942,46
2943,30
2944,46
2945,46
2946,46
2947,6
2948,30
2949,35
2950,30
2951,46
2952,40
2953,46
2954,46
2955,46
2956,23
2957,40
2958,23
2959,23
2960,23
2961,23
2962,46
2963,46
2964,30
2965,46
2966,6
2967,46
2968,30
2969,33
2970,46
2971,40
2972,4
2973,23
2974,46
2975,33
2976,46
2977,46
2978,46
2979,46
2980,23
2981,46
2982,46
2983,46
2984,30
2985,30
2986,23
2987,23
2988,40
2989,33
2990,30
2991,6
2992,30
2993,40
2994,23
2995,46
2996,40
2997,46
